sample_id	taxon	location	country	plate	well_letter	well_number	latitude	longitude
GH_43		Obuasi	Ghana	3	D	7
GH_44		Obuasi	Ghana	3	D	8
GH_45		Obuasi	Ghana	3	D	9
GH_46		Obuasi	Ghana	3	D	10
GH_47		Obuasi	Ghana	3	D	11
GH_48		Obuasi	Ghana	3	D	12
GH_49		Obuasi	Ghana	3	E	1
GH_50		Obuasi	Ghana	3	E	2
GH_51		Obuasi	Ghana	3	E	3
GH_52		Obuasi	Ghana	3	E	4
GH_53		Obuasi	Ghana	3	E	5
GH_54		Obuasi	Ghana	3	E	6
GH_55		Obuasi	Ghana	3	E	7
GH_56		Obuasi	Ghana	3	E	8
GH_57		Obuasi	Ghana	3	E	9
GH_58		Obuasi	Ghana	3	E	10
GH_59		Obuasi	Ghana	3	E	11
GH_60		Obuasi	Ghana	3	E	12
GH_61		Obuasi	Ghana	3	F	1
GH_62		Obuasi	Ghana	3	F	2
GH_63		Obuasi	Ghana	3	F	3
GH_64		Obuasi	Ghana	3	F	4
GH_65_low_vol		Obuasi	Ghana	3	F	5
GH_66		Obuasi	Ghana	3	F	6
GH_67		Obuasi	Ghana	3	F	7
GH_68		Obuasi	Ghana	3	F	8
GH_69		Obuasi	Ghana	3	F	9
GH_70		Obuasi	Ghana	3	F	10
GH_71		Obuasi	Ghana	3	F	11
GH_72		Obuasi	Ghana	3	F	12
GH_73		Obuasi	Ghana	3	G	1
GH_74		Obuasi	Ghana	3	G	2
GH_75		Obuasi	Ghana	3	G	3
GH_76		Obuasi	Ghana	3	G	4
GH_77		Obuasi	Ghana	3	G	5
GH_78		Obuasi	Ghana	3	G	6
GH_79		Obuasi	Ghana	3	G	7
GH_80_low_vol		Obuasi	Ghana	3	G	8
GH_81		Obuasi	Ghana	3	G	9
GH_82		Obuasi	Ghana	3	G	10
GH_83		Obuasi	Ghana	3	G	11
GH_84		Obuasi	Ghana	3	G	12
GH_85		Obuasi	Ghana	3	H	1
GH_86		Obuasi	Ghana	3	H	2
GH_87		Obuasi	Ghana	3	H	3
GH_88		Obuasi	Ghana	3	H	4
GH_89		Obuasi	Ghana	3	H	5
GH_90		Obuasi	Ghana	3	H	6
GH_91		Obuasi	Ghana	3	H	7
GH_92		Obuasi	Ghana	3	H	8
GH_93		Obuasi	Ghana	3	H	9
GH_94		Obuasi	Ghana	3	H	10
GH_95		Obuasi	Ghana	3	H	11
GH_Negative		Obuasi	Ghana	3	H	12
GM_01		Gambia_URR	Gambia	8	A	1
GM_02		Gambia_URR	Gambia	8	A	2
GM_03		Gambia_URR	Gambia	8	A	3
GM_04		Gambia_URR	Gambia	8	A	4
GM_05		Gambia_URR	Gambia	8	A	5
GM_06		Gambia_URR	Gambia	8	A	6
GM_07		Gambia_URR	Gambia	8	A	7
GM_08		Gambia_URR	Gambia	8	A	8
GM_09		Gambia_URR	Gambia	8	A	9
GM_10		Gambia_URR	Gambia	8	A	10
GM_11		Gambia_URR	Gambia	8	A	11
GM_12		Gambia_URR	Gambia	8	A	12
GM_13		Gambia_URR	Gambia	8	B	1
GM_14		Gambia_URR	Gambia	8	B	2
GM_15		Gambia_URR	Gambia	8	B	3
GM_16		Gambia_URR	Gambia	8	B	4
GM_17		Gambia_URR	Gambia	8	B	5
GM_18		Gambia_URR	Gambia	8	B	6
GM_19		Gambia_URR	Gambia	8	B	7
GM_20		Gambia_URR	Gambia	8	B	8
GM_21		Gambia_URR	Gambia	8	B	9
GM_22		Gambia_URR	Gambia	8	B	10
GM_23		Gambia_URR	Gambia	8	B	11
GM_24		Gambia_URR	Gambia	8	B	12
GM_25		Gambia_URR	Gambia	8	C	1
GM_26		Gambia_URR	Gambia	8	C	2
GM_27		Gambia_URR	Gambia	8	C	3
GM_28		Gambia_URR	Gambia	8	C	4
GM_29		Gambia_URR	Gambia	8	C	5
GM_30		Gambia_URR	Gambia	8	C	6
GM_31		Gambia_URR	Gambia	8	C	7
GM_32		Gambia_URR	Gambia	8	C	8
GM_33		Gambia_URR	Gambia	8	C	9
GM_34		Gambia_URR	Gambia	8	C	10
GM_35		Gambia_URR	Gambia	8	C	11
GM_36		Gambia_URR	Gambia	8	C	12
GM_37		Gambia_URR	Gambia	8	D	1
GM_38		Gambia_URR	Gambia	8	D	2
GM_39		Gambia_URR	Gambia	8	D	3
GM_40		Gambia_URR	Gambia	8	D	4
GM_41		Gambia_URR	Gambia	8	D	5
GM_42		Gambia_URR	Gambia	8	D	6
GM_43		Gambia_URR	Gambia	8	D	7
GM_44		Gambia_URR	Gambia	8	D	8
GM_45		Gambia_URR	Gambia	8	D	9
GM_46		Gambia_URR	Gambia	8	D	10
GM_47		Gambia_URR	Gambia	8	D	11
GM_48		Gambia_URR	Gambia	8	D	12
GM_49		Gambia_URR	Gambia	8	E	1
GM_50		Gambia_URR	Gambia	8	E	2
GM_51		Gambia_URR	Gambia	8	E	3
GM_52		Gambia_URR	Gambia	8	E	4
GM_53		Gambia_URR	Gambia	8	E	5
GM_54		Gambia_URR	Gambia	8	E	6
GM_55		Gambia_URR	Gambia	8	E	7
GM_56		Gambia_URR	Gambia	8	E	8
GM_57		Gambia_URR	Gambia	8	E	9
GM_58		Gambia_URR	Gambia	8	E	10
GM_59		Gambia_URR	Gambia	8	E	11
GM_60		Gambia_URR	Gambia	8	E	12
GM_61		Gambia_URR	Gambia	8	F	1
GM_62		Gambia_URR	Gambia	8	F	2
GM_63		Gambia_URR	Gambia	8	F	3
GM_64		Gambia_URR	Gambia	8	F	4
GM_65		Gambia_URR	Gambia	8	F	5
GM_66		Gambia_URR	Gambia	8	F	6
GM_67		Gambia_URR	Gambia	8	F	7
GM_68		Gambia_URR	Gambia	8	F	8
GM_69		Gambia_URR	Gambia	8	F	9
GM_70		Gambia_URR	Gambia	8	F	10
GM_71		Gambia_URR	Gambia	8	F	11
GM_72		Gambia_URR	Gambia	8	F	12
GM_73		Gambia_URR	Gambia	8	G	1
GM_74		Gambia_URR	Gambia	8	G	2
GM_75		Gambia_URR	Gambia	8	G	3
GM_76		Gambia_URR	Gambia	8	G	4
GM_77		Gambia_URR	Gambia	8	G	5
GM_78		Gambia_URR	Gambia	8	G	6
GM_79		Gambia_URR	Gambia	8	G	7
GM_80		Gambia_URR	Gambia	8	G	8
GM_81		Gambia_URR	Gambia	8	G	9
GM_82		Gambia_URR	Gambia	8	G	10
GM_83		Gambia_URR	Gambia	8	G	11
