sample_id,country,sample_set,taxon
BQ0059-C,Mozambique,AG1000G-MZ,gambiae
BQ0060-C,Mozambique,AG1000G-MZ,gambiae
BQ0062-C,Mozambique,AG1000G-MZ,gambiae
BQ0064-C,Mozambique,AG1000G-MZ,gambiae
BQ0065-C,Mozambique,AG1000G-MZ,gambiae
BQ0066-C,Mozambique,AG1000G-MZ,gambiae
BQ0067-C,Mozambique,AG1000G-MZ,gambiae
BQ0068-C,Mozambique,AG1000G-MZ,gambiae
BQ0069-C,Mozambique,AG1000G-MZ,gambiae
BQ0070-C,Mozambique,AG1000G-MZ,gambiae
BQ0071-C,Mozambique,AG1000G-MZ,gambiae
BQ0072-C,Mozambique,AG1000G-MZ,gambiae
BQ0073-C,Mozambique,AG1000G-MZ,gambiae
BQ0074-C,Mozambique,AG1000G-MZ,gambiae
BQ0075-C,Mozambique,AG1000G-MZ,gambiae
BQ0076-C,Mozambique,AG1000G-MZ,gambiae
BQ0077-C,Mozambique,AG1000G-MZ,gambiae
BQ0078-C,Mozambique,AG1000G-MZ,gambiae
BQ0079-C,Mozambique,AG1000G-MZ,gambiae
BQ0080-C,Mozambique,AG1000G-MZ,gambiae
BQ0081-C,Mozambique,AG1000G-MZ,gambiae
BQ0082-C,Mozambique,AG1000G-MZ,gambiae
BQ0083-C,Mozambique,AG1000G-MZ,gambiae
BQ0084-C,Mozambique,AG1000G-MZ,gambiae
BQ0085-C,Mozambique,AG1000G-MZ,gambiae
BQ0086-C,Mozambique,AG1000G-MZ,gambiae
BQ0087-C,Mozambique,AG1000G-MZ,gambiae
BQ0088-C,Mozambique,AG1000G-MZ,gambiae
BQ0089-C,Mozambique,AG1000G-MZ,gambiae
BQ0090-C,Mozambique,AG1000G-MZ,gambiae
BQ0091-C,Mozambique,AG1000G-MZ,gambiae
BQ0092-C,Mozambique,AG1000G-MZ,gambiae
BQ0093-C,Mozambique,AG1000G-MZ,gambiae
BQ0094-C,Mozambique,AG1000G-MZ,gambiae
BQ0095-C,Mozambique,AG1000G-MZ,gambiae
BQ0096-C,Mozambique,AG1000G-MZ,gambiae
BQ0097-C,Mozambique,AG1000G-MZ,gambiae
BQ0098-C,Mozambique,AG1000G-MZ,gambiae
BQ0099-C,Mozambique,AG1000G-MZ,gambiae
BQ0100-C,Mozambique,AG1000G-MZ,gambiae
BQ0102-C,Mozambique,AG1000G-MZ,gambiae
BQ0103-C,Mozambique,AG1000G-MZ,gambiae
BQ0106-C,Mozambique,AG1000G-MZ,gambiae
BQ0107-C,Mozambique,AG1000G-MZ,gambiae
BQ0108-C,Mozambique,AG1000G-MZ,gambiae
BQ0109-C,Mozambique,AG1000G-MZ,gambiae
BQ0110-C,Mozambique,AG1000G-MZ,gambiae
BQ0111-C,Mozambique,AG1000G-MZ,gambiae
BQ0114-C,Mozambique,AG1000G-MZ,gambiae
BQ0115-C,Mozambique,AG1000G-MZ,gambiae
BQ0116-C,Mozambique,AG1000G-MZ,gambiae
BQ0117-C,Mozambique,AG1000G-MZ,gambiae
BQ0118-C,Mozambique,AG1000G-MZ,gambiae
BQ0119-C,Mozambique,AG1000G-MZ,gambiae
BQ0120-C,Mozambique,AG1000G-MZ,gambiae
BQ0121-C,Mozambique,AG1000G-MZ,gambiae
BQ0122-C,Mozambique,AG1000G-MZ,gambiae
BQ0123-C,Mozambique,AG1000G-MZ,gambiae
BQ0125-C,Mozambique,AG1000G-MZ,gambiae
BQ0126-C,Mozambique,AG1000G-MZ,gambiae
BQ0129-C,Mozambique,AG1000G-MZ,gambiae
BQ0130-C,Mozambique,AG1000G-MZ,gambiae
BL0046-C,Tanzania,AG1000G-TZ,gcx3
BL0047-C,Tanzania,AG1000G-TZ,arabiensis
BL0048-C,Tanzania,AG1000G-TZ,arabiensis
BL0049-C,Tanzania,AG1000G-TZ,arabiensis
BL0050-C,Tanzania,AG1000G-TZ,arabiensis
BL0052-C,Tanzania,AG1000G-TZ,gambiae
BL0054-C,Tanzania,AG1000G-TZ,gambiae
BL0055-C,Tanzania,AG1000G-TZ,arabiensis
BL0058-C,Tanzania,AG1000G-TZ,gambiae
BL0059-C,Tanzania,AG1000G-TZ,arabiensis
BL0060-C,Tanzania,AG1000G-TZ,arabiensis
BL0061-C,Tanzania,AG1000G-TZ,arabiensis
BL0062-C,Tanzania,AG1000G-TZ,arabiensis
BL0063-C,Tanzania,AG1000G-TZ,gambiae
BL0065-C,Tanzania,AG1000G-TZ,gambiae
BL0067-C,Tanzania,AG1000G-TZ,arabiensis
BL0068-C,Tanzania,AG1000G-TZ,arabiensis
BL0069-C,Tanzania,AG1000G-TZ,arabiensis
BL0070-C,Tanzania,AG1000G-TZ,arabiensis
BL0071-C,Tanzania,AG1000G-TZ,arabiensis
BL0072-C,Tanzania,AG1000G-TZ,arabiensis
BL0073-C,Tanzania,AG1000G-TZ,arabiensis
BL0074-C,Tanzania,AG1000G-TZ,arabiensis
BL0075-C,Tanzania,AG1000G-TZ,arabiensis
BL0076-C,Tanzania,AG1000G-TZ,arabiensis
BL0078-C,Tanzania,AG1000G-TZ,gambiae
BL0079-C,Tanzania,AG1000G-TZ,gambiae
BL0081-C,Tanzania,AG1000G-TZ,arabiensis
BL0082-C,Tanzania,AG1000G-TZ,arabiensis
BL0083-C,Tanzania,AG1000G-TZ,arabiensis
BL0084-C,Tanzania,AG1000G-TZ,arabiensis
BL0085-C,Tanzania,AG1000G-TZ,arabiensis
BL0086-C,Tanzania,AG1000G-TZ,arabiensis
BL0087-C,Tanzania,AG1000G-TZ,arabiensis
BL0088-C,Tanzania,AG1000G-TZ,arabiensis
BL0089-C,Tanzania,AG1000G-TZ,arabiensis
BL0090-C,Tanzania,AG1000G-TZ,arabiensis
BL0091-C,Tanzania,AG1000G-TZ,arabiensis
BL0092-C,Tanzania,AG1000G-TZ,arabiensis
BL0093-C,Tanzania,AG1000G-TZ,arabiensis
BL0094-C,Tanzania,AG1000G-TZ,arabiensis
BL0095-C,Tanzania,AG1000G-TZ,arabiensis
BL0096-C,Tanzania,AG1000G-TZ,arabiensis
BL0097-C,Tanzania,AG1000G-TZ,arabiensis
BL0099-C,Tanzania,AG1000G-TZ,arabiensis
BL0100-C,Tanzania,AG1000G-TZ,gambiae
BL0101-C,Tanzania,AG1000G-TZ,gambiae
BL0102-C,Tanzania,AG1000G-TZ,gambiae
BL0103-C,Tanzania,AG1000G-TZ,gambiae
BL0105-C,Tanzania,AG1000G-TZ,gambiae
BL0106-C,Tanzania,AG1000G-TZ,gambiae
BL0107-C,Tanzania,AG1000G-TZ,gambiae
BL0108-C,Tanzania,AG1000G-TZ,gambiae
BL0109-C,Tanzania,AG1000G-TZ,gambiae
BL0110-C,Tanzania,AG1000G-TZ,gambiae
BL0111-C,Tanzania,AG1000G-TZ,gambiae
BL0112-C,Tanzania,AG1000G-TZ,gambiae
BL0113-C,Tanzania,AG1000G-TZ,arabiensis
BL0114-C,Tanzania,AG1000G-TZ,gambiae
BL0115-C,Tanzania,AG1000G-TZ,gambiae
BL0116-C,Tanzania,AG1000G-TZ,gambiae
BL0117-C,Tanzania,AG1000G-TZ,gambiae
BL0118-C,Tanzania,AG1000G-TZ,arabiensis
BL0194-C,Tanzania,AG1000G-TZ,arabiensis
BL0195-C,Tanzania,AG1000G-TZ,arabiensis
BL0196-C,Tanzania,AG1000G-TZ,arabiensis
BL0197-C,Tanzania,AG1000G-TZ,arabiensis
BL0198-C,Tanzania,AG1000G-TZ,arabiensis
BL0199-C,Tanzania,AG1000G-TZ,arabiensis
BL0200-C,Tanzania,AG1000G-TZ,arabiensis
BL0201-C,Tanzania,AG1000G-TZ,arabiensis
BL0202-C,Tanzania,AG1000G-TZ,arabiensis
BL0203-C,Tanzania,AG1000G-TZ,arabiensis
BL0204-C,Tanzania,AG1000G-TZ,arabiensis
BL0205-C,Tanzania,AG1000G-TZ,arabiensis
BL0207-C,Tanzania,AG1000G-TZ,arabiensis
BL0208-C,Tanzania,AG1000G-TZ,arabiensis
BL0209-C,Tanzania,AG1000G-TZ,arabiensis
BL0210-C,Tanzania,AG1000G-TZ,arabiensis
BL0211-C,Tanzania,AG1000G-TZ,arabiensis
BL0212-C,Tanzania,AG1000G-TZ,arabiensis
BL0213-C,Tanzania,AG1000G-TZ,arabiensis
BL0214-C,Tanzania,AG1000G-TZ,arabiensis
BL0215-C,Tanzania,AG1000G-TZ,arabiensis
BL0216-C,Tanzania,AG1000G-TZ,arabiensis
BL0217-C,Tanzania,AG1000G-TZ,arabiensis
BL0218-C,Tanzania,AG1000G-TZ,arabiensis
BL0221-C,Tanzania,AG1000G-TZ,arabiensis
BL0222-C,Tanzania,AG1000G-TZ,arabiensis
BL0223-C,Tanzania,AG1000G-TZ,arabiensis
BL0224-C,Tanzania,AG1000G-TZ,arabiensis
BL0225-C,Tanzania,AG1000G-TZ,arabiensis
BL0226-C,Tanzania,AG1000G-TZ,arabiensis
BL0227-C,Tanzania,AG1000G-TZ,arabiensis
BL0228-C,Tanzania,AG1000G-TZ,arabiensis
BL0229-C,Tanzania,AG1000G-TZ,arabiensis
BL0119-C,Tanzania,AG1000G-TZ,gambiae
BL0120-C,Tanzania,AG1000G-TZ,gambiae
BL0121-C,Tanzania,AG1000G-TZ,gambiae
BL0124-C,Tanzania,AG1000G-TZ,gambiae
BL0125-C,Tanzania,AG1000G-TZ,gambiae
BL0126-C,Tanzania,AG1000G-TZ,arabiensis
BL0127-C,Tanzania,AG1000G-TZ,arabiensis
BL0128-C,Tanzania,AG1000G-TZ,gambiae
BL0129-C,Tanzania,AG1000G-TZ,arabiensis
BL0131-C,Tanzania,AG1000G-TZ,arabiensis
BL0133-C,Tanzania,AG1000G-TZ,arabiensis
BL0135-C,Tanzania,AG1000G-TZ,arabiensis
BL0136-C,Tanzania,AG1000G-TZ,arabiensis
BL0137-C,Tanzania,AG1000G-TZ,gambiae
BL0138-C,Tanzania,AG1000G-TZ,gambiae
BL0139-C,Tanzania,AG1000G-TZ,arabiensis
BL0140-C,Tanzania,AG1000G-TZ,arabiensis
BL0141-C,Tanzania,AG1000G-TZ,arabiensis
BL0142-C,Tanzania,AG1000G-TZ,gambiae
BL0145-C,Tanzania,AG1000G-TZ,arabiensis
BL0146-C,Tanzania,AG1000G-TZ,arabiensis
BL0147-C,Tanzania,AG1000G-TZ,arabiensis
BL0148-C,Tanzania,AG1000G-TZ,arabiensis
BL0149-C,Tanzania,AG1000G-TZ,arabiensis
BL0150-C,Tanzania,AG1000G-TZ,arabiensis
BL0151-C,Tanzania,AG1000G-TZ,arabiensis
BL0152-C,Tanzania,AG1000G-TZ,arabiensis
BL0153-C,Tanzania,AG1000G-TZ,arabiensis
BL0154-C,Tanzania,AG1000G-TZ,arabiensis
BL0155-C,Tanzania,AG1000G-TZ,arabiensis
BL0156-C,Tanzania,AG1000G-TZ,arabiensis
BL0157-C,Tanzania,AG1000G-TZ,arabiensis
BL0158-C,Tanzania,AG1000G-TZ,arabiensis
BL0159-C,Tanzania,AG1000G-TZ,arabiensis
BL0161-C,Tanzania,AG1000G-TZ,arabiensis
BL0163-C,Tanzania,AG1000G-TZ,arabiensis
BL0164-C,Tanzania,AG1000G-TZ,arabiensis
BL0165-C,Tanzania,AG1000G-TZ,arabiensis
BL0166-C,Tanzania,AG1000G-TZ,arabiensis
BL0167-C,Tanzania,AG1000G-TZ,arabiensis
BL0168-C,Tanzania,AG1000G-TZ,arabiensis
BL0169-C,Tanzania,AG1000G-TZ,arabiensis
BL0170-C,Tanzania,AG1000G-TZ,arabiensis
BL0171-C,Tanzania,AG1000G-TZ,arabiensis
BL0172-C,Tanzania,AG1000G-TZ,arabiensis
BL0173-C,Tanzania,AG1000G-TZ,arabiensis
BL0176-C,Tanzania,AG1000G-TZ,arabiensis
BL0177-C,Tanzania,AG1000G-TZ,arabiensis
BL0178-C,Tanzania,AG1000G-TZ,arabiensis
BL0180-C,Tanzania,AG1000G-TZ,arabiensis
BL0182-C,Tanzania,AG1000G-TZ,arabiensis
BL0183-C,Tanzania,AG1000G-TZ,arabiensis
BL0184-C,Tanzania,AG1000G-TZ,arabiensis
BL0185-C,Tanzania,AG1000G-TZ,arabiensis
BL0186-C,Tanzania,AG1000G-TZ,arabiensis
BL0187-C,Tanzania,AG1000G-TZ,arabiensis
BL0189-C,Tanzania,AG1000G-TZ,arabiensis
BL0190-C,Tanzania,AG1000G-TZ,arabiensis
BL0192-C,Tanzania,AG1000G-TZ,arabiensis
BL0193-C,Tanzania,AG1000G-TZ,arabiensis
BL0230-C,Tanzania,AG1000G-TZ,arabiensis
BL0231-C,Tanzania,AG1000G-TZ,arabiensis
BL0232-C,Tanzania,AG1000G-TZ,arabiensis
BL0233-C,Tanzania,AG1000G-TZ,arabiensis
BL0234-C,Tanzania,AG1000G-TZ,arabiensis
BL0235-C,Tanzania,AG1000G-TZ,arabiensis
BL0236-C,Tanzania,AG1000G-TZ,arabiensis
BL0238-C,Tanzania,AG1000G-TZ,arabiensis
BL0239-C,Tanzania,AG1000G-TZ,arabiensis
BL0240-C,Tanzania,AG1000G-TZ,arabiensis
BL0241-C,Tanzania,AG1000G-TZ,arabiensis
BL0242-C,Tanzania,AG1000G-TZ,arabiensis
BL0243-C,Tanzania,AG1000G-TZ,arabiensis
BL0244-C,Tanzania,AG1000G-TZ,arabiensis
BL0246-C,Tanzania,AG1000G-TZ,arabiensis
BL0247-C,Tanzania,AG1000G-TZ,arabiensis
BL0251-C,Tanzania,AG1000G-TZ,arabiensis
BL0252-C,Tanzania,AG1000G-TZ,arabiensis
BL0253-C,Tanzania,AG1000G-TZ,arabiensis
BL0254-C,Tanzania,AG1000G-TZ,arabiensis
BL0255-C,Tanzania,AG1000G-TZ,arabiensis
BL0256-C,Tanzania,AG1000G-TZ,arabiensis
BL0257-C,Tanzania,AG1000G-TZ,arabiensis
BL0258-C,Tanzania,AG1000G-TZ,arabiensis
BL0259-C,Tanzania,AG1000G-TZ,arabiensis
BL0260-C,Tanzania,AG1000G-TZ,arabiensis
BL0261-C,Tanzania,AG1000G-TZ,arabiensis
BL0263-C,Tanzania,AG1000G-TZ,arabiensis
BL0264-C,Tanzania,AG1000G-TZ,arabiensis
BL0266-C,Tanzania,AG1000G-TZ,arabiensis
BL0267-C,Tanzania,AG1000G-TZ,arabiensis
BL0269-C,Tanzania,AG1000G-TZ,arabiensis
BL0271-C,Tanzania,AG1000G-TZ,arabiensis
BL0272-C,Tanzania,AG1000G-TZ,arabiensis
BL0273-C,Tanzania,AG1000G-TZ,arabiensis
BL0275-C,Tanzania,AG1000G-TZ,arabiensis
BL0276-C,Tanzania,AG1000G-TZ,arabiensis
BL0277-C,Tanzania,AG1000G-TZ,arabiensis
BL0278-C,Tanzania,AG1000G-TZ,arabiensis
BL0280-C,Tanzania,AG1000G-TZ,arabiensis
BL0281-C,Tanzania,AG1000G-TZ,arabiensis
BL0282-C,Tanzania,AG1000G-TZ,arabiensis
BL0283-C,Tanzania,AG1000G-TZ,arabiensis
BL0284-C,Tanzania,AG1000G-TZ,arabiensis
BL0285-C,Tanzania,AG1000G-TZ,arabiensis
BL0286-C,Tanzania,AG1000G-TZ,arabiensis
BL0287-C,Tanzania,AG1000G-TZ,arabiensis
BL0288-C,Tanzania,AG1000G-TZ,arabiensis
BL0290-C,Tanzania,AG1000G-TZ,arabiensis
BL0291-C,Tanzania,AG1000G-TZ,arabiensis
BL0292-C,Tanzania,AG1000G-TZ,arabiensis
BL0293-C,Tanzania,AG1000G-TZ,arabiensis
BL0294-C,Tanzania,AG1000G-TZ,arabiensis
BL0296-C,Tanzania,AG1000G-TZ,arabiensis
BL0297-C,Tanzania,AG1000G-TZ,arabiensis
BL0298-C,Tanzania,AG1000G-TZ,arabiensis
BL0299-C,Tanzania,AG1000G-TZ,arabiensis
BL0300-C,Tanzania,AG1000G-TZ,arabiensis
BL0301-C,Tanzania,AG1000G-TZ,arabiensis
BL0302-C,Tanzania,AG1000G-TZ,arabiensis
BL0303-C,Tanzania,AG1000G-TZ,arabiensis
BL0304-C,Tanzania,AG1000G-TZ,arabiensis
BL0305-C,Tanzania,AG1000G-TZ,arabiensis
BL0306-C,Tanzania,AG1000G-TZ,arabiensis
BL0307-C,Tanzania,AG1000G-TZ,arabiensis
BL0308-C,Tanzania,AG1000G-TZ,arabiensis
BL0309-C,Tanzania,AG1000G-TZ,arabiensis
BL0310-C,Tanzania,AG1000G-TZ,arabiensis
BL0311-C,Tanzania,AG1000G-TZ,arabiensis
BL0312-C,Tanzania,AG1000G-TZ,arabiensis
BL0313-C,Tanzania,AG1000G-TZ,arabiensis
BL0314-C,Tanzania,AG1000G-TZ,arabiensis
BL0315-C,Tanzania,AG1000G-TZ,arabiensis
BL0316-C,Tanzania,AG1000G-TZ,arabiensis
BL0317-C,Tanzania,AG1000G-TZ,arabiensis
BL0318-C,Tanzania,AG1000G-TZ,arabiensis
BL0319-C,Tanzania,AG1000G-TZ,arabiensis
BL0320-C,Tanzania,AG1000G-TZ,arabiensis
BL0321-C,Tanzania,AG1000G-TZ,arabiensis
BL0322-C,Tanzania,AG1000G-TZ,arabiensis
BL0323-C,Tanzania,AG1000G-TZ,arabiensis
BL0324-C,Tanzania,AG1000G-TZ,arabiensis
BL0325-C,Tanzania,AG1000G-TZ,arabiensis
BL0326-C,Tanzania,AG1000G-TZ,arabiensis
BL0327-C,Tanzania,AG1000G-TZ,arabiensis
BL0328-C,Tanzania,AG1000G-TZ,arabiensis
BL0332-C,Tanzania,AG1000G-TZ,arabiensis
BL0333-C,Tanzania,AG1000G-TZ,arabiensis
BL0334-C,Tanzania,AG1000G-TZ,arabiensis
BL0335-C,Tanzania,AG1000G-TZ,arabiensis
BL0336-C,Tanzania,AG1000G-TZ,arabiensis
BL0337-C,Tanzania,AG1000G-TZ,arabiensis
BL0338-C,Tanzania,AG1000G-TZ,arabiensis
BL0339-C,Tanzania,AG1000G-TZ,arabiensis
BL0340-C,Tanzania,AG1000G-TZ,arabiensis
BL0341-C,Tanzania,AG1000G-TZ,arabiensis
BL0342-C,Tanzania,AG1000G-TZ,arabiensis
BL0343-C,Tanzania,AG1000G-TZ,arabiensis
BL0344-C,Tanzania,AG1000G-TZ,arabiensis
BL0345-C,Tanzania,AG1000G-TZ,arabiensis
BL0346-C,Tanzania,AG1000G-TZ,gambiae
BL0347-C,Tanzania,AG1000G-TZ,gambiae
BL0348-C,Tanzania,AG1000G-TZ,gambiae
BL0350-C,Tanzania,AG1000G-TZ,gambiae
BL0351-C,Tanzania,AG1000G-TZ,gambiae
BL0352-C,Tanzania,AG1000G-TZ,gcx3
BL0353-C,Tanzania,AG1000G-TZ,gambiae
BL0354-C,Tanzania,AG1000G-TZ,gambiae
BL0356-C,Tanzania,AG1000G-TZ,gambiae
BL0357-C,Tanzania,AG1000G-TZ,gcx3
BL0358-C,Tanzania,AG1000G-TZ,gcx3
BL0359-C,Tanzania,AG1000G-TZ,gambiae
BL0360-C,Tanzania,AG1000G-TZ,gcx3
BL0361-C,Tanzania,AG1000G-TZ,gambiae
BL0362-C,Tanzania,AG1000G-TZ,gambiae
BL0363-C,Tanzania,AG1000G-TZ,gambiae
BL0365-C,Tanzania,AG1000G-TZ,gcx3
BL0366-C,Tanzania,AG1000G-TZ,gcx3
BL0367-C,Tanzania,AG1000G-TZ,gcx3
BL0368-C,Tanzania,AG1000G-TZ,gambiae
BL0370-C,Tanzania,AG1000G-TZ,gcx3
BL0371-C,Tanzania,AG1000G-TZ,gambiae
BL0372-C,Tanzania,AG1000G-TZ,gambiae
BL0373-C,Tanzania,AG1000G-TZ,arabiensis
BL0375-C,Tanzania,AG1000G-TZ,gambiae
BL0376-C,Tanzania,AG1000G-TZ,gambiae
BL0377-C,Tanzania,AG1000G-TZ,gambiae
BL0378-C,Tanzania,AG1000G-TZ,gambiae
BL0379-C,Tanzania,AG1000G-TZ,gambiae
BL0380-C,Tanzania,AG1000G-TZ,gambiae
BL0381-C,Tanzania,AG1000G-TZ,gambiae
BL0382-C,Tanzania,AG1000G-TZ,gambiae
BL0383-C,Tanzania,AG1000G-TZ,gambiae
BL0384-C,Tanzania,AG1000G-TZ,gcx3
BL0385-C,Tanzania,AG1000G-TZ,gambiae
BL0386-C,Tanzania,AG1000G-TZ,gambiae
BL0387-C,Tanzania,AG1000G-TZ,gambiae
BL0388-C,Tanzania,AG1000G-TZ,gambiae
BL0389-C,Tanzania,AG1000G-TZ,gambiae
BL0391-C,Tanzania,AG1000G-TZ,gambiae
BL0392-C,Tanzania,AG1000G-TZ,gambiae
BL0393-C,Tanzania,AG1000G-TZ,gambiae
BL0394-C,Tanzania,AG1000G-TZ,gcx3
BL0250-CW,Tanzania,AG1000G-TZ,arabiensis
AC0007-C,Uganda,AG1000G-UG,arabiensis
AC0008-C,Uganda,AG1000G-UG,arabiensis
AC0009-Cx,Uganda,AG1000G-UG,arabiensis
AC0010-C,Uganda,AG1000G-UG,arabiensis
AC0011-C,Uganda,AG1000G-UG,arabiensis
AC0012-Cx,Uganda,AG1000G-UG,arabiensis
AC0013-Cx,Uganda,AG1000G-UG,arabiensis
AC0014-C,Uganda,AG1000G-UG,arabiensis
AC0015-C,Uganda,AG1000G-UG,arabiensis
AC0016-C,Uganda,AG1000G-UG,arabiensis
AC0017-C,Uganda,AG1000G-UG,arabiensis
AC0018-Cx,Uganda,AG1000G-UG,arabiensis
AC0019-C,Uganda,AG1000G-UG,arabiensis
AC0021-C,Uganda,AG1000G-UG,arabiensis
AC0022-C,Uganda,AG1000G-UG,arabiensis
AC0023-C,Uganda,AG1000G-UG,arabiensis
AC0024-Cx,Uganda,AG1000G-UG,arabiensis
AC0025-C,Uganda,AG1000G-UG,arabiensis
AC0026-C,Uganda,AG1000G-UG,arabiensis
AC0027-C,Uganda,AG1000G-UG,arabiensis
AC0028-C,Uganda,AG1000G-UG,arabiensis
AC0029-C,Uganda,AG1000G-UG,arabiensis
AC0030-C,Uganda,AG1000G-UG,arabiensis
AC0031-Cx,Uganda,AG1000G-UG,arabiensis
AC0032-C,Uganda,AG1000G-UG,arabiensis
AC0033-Cx,Uganda,AG1000G-UG,arabiensis
AC0034-C,Uganda,AG1000G-UG,arabiensis
AC0035-C,Uganda,AG1000G-UG,arabiensis
AC0036-C,Uganda,AG1000G-UG,arabiensis
AC0037-C,Uganda,AG1000G-UG,arabiensis
AC0038-Cx,Uganda,AG1000G-UG,arabiensis
AC0039-C,Uganda,AG1000G-UG,arabiensis
AC0040-C,Uganda,AG1000G-UG,arabiensis
AC0041-Cx,Uganda,AG1000G-UG,arabiensis
AC0042-C,Uganda,AG1000G-UG,arabiensis
AC0043-C,Uganda,AG1000G-UG,arabiensis
AC0044-Cx,Uganda,AG1000G-UG,arabiensis
AC0045-C,Uganda,AG1000G-UG,arabiensis
AC0046-C,Uganda,AG1000G-UG,arabiensis
AC0047-C,Uganda,AG1000G-UG,arabiensis
AC0048-Cx,Uganda,AG1000G-UG,arabiensis
AC0049-C,Uganda,AG1000G-UG,arabiensis
AC0050-Cx,Uganda,AG1000G-UG,arabiensis
AC0051-C,Uganda,AG1000G-UG,arabiensis
AC0052-Cx,Uganda,AG1000G-UG,arabiensis
AC0053-C,Uganda,AG1000G-UG,arabiensis
AC0054-C,Uganda,AG1000G-UG,arabiensis
AC0055-C,Uganda,AG1000G-UG,arabiensis
AC0056-C,Uganda,AG1000G-UG,arabiensis
AC0057-C,Uganda,AG1000G-UG,arabiensis
AC0058-C,Uganda,AG1000G-UG,arabiensis
AC0059-C,Uganda,AG1000G-UG,arabiensis
AC0060-C,Uganda,AG1000G-UG,arabiensis
AC0061-C,Uganda,AG1000G-UG,arabiensis
AC0062-C,Uganda,AG1000G-UG,arabiensis
AC0063-C,Uganda,AG1000G-UG,arabiensis
AC0064-C,Uganda,AG1000G-UG,arabiensis
AC0065-C,Uganda,AG1000G-UG,arabiensis
AC0066-C,Uganda,AG1000G-UG,arabiensis
AC0067-Cx,Uganda,AG1000G-UG,arabiensis
AC0068-C,Uganda,AG1000G-UG,arabiensis
AC0069-C,Uganda,AG1000G-UG,arabiensis
AC0070-C,Uganda,AG1000G-UG,arabiensis
AC0071-C,Uganda,AG1000G-UG,arabiensis
AC0072-C,Uganda,AG1000G-UG,arabiensis
AC0073-C,Uganda,AG1000G-UG,arabiensis
AC0074-C,Uganda,AG1000G-UG,arabiensis
AC0075-C,Uganda,AG1000G-UG,arabiensis
AC0076-C,Uganda,AG1000G-UG,arabiensis
AC0077-C,Uganda,AG1000G-UG,arabiensis
AC0078-C,Uganda,AG1000G-UG,arabiensis
AC0079-C,Uganda,AG1000G-UG,arabiensis
AC0080-Cx,Uganda,AG1000G-UG,arabiensis
AC0081-C,Uganda,AG1000G-UG,arabiensis
AC0082-C,Uganda,AG1000G-UG,arabiensis
AC0083-C,Uganda,AG1000G-UG,arabiensis
AC0084-C,Uganda,AG1000G-UG,arabiensis
AC0085-C,Uganda,AG1000G-UG,arabiensis
AC0086-C,Uganda,AG1000G-UG,arabiensis
AC0087-Cx,Uganda,AG1000G-UG,arabiensis
AC0088-C,Uganda,AG1000G-UG,arabiensis
AC0089-Cx,Uganda,AG1000G-UG,gambiae
AC0090-C,Uganda,AG1000G-UG,gambiae
AC0091-Cx,Uganda,AG1000G-UG,gambiae
AC0092-C,Uganda,AG1000G-UG,gambiae
AC0093-C,Uganda,AG1000G-UG,gambiae
AC0094-C,Uganda,AG1000G-UG,gambiae
AC0095-C,Uganda,AG1000G-UG,gambiae
AC0096-Cx,Uganda,AG1000G-UG,gambiae
AC0097-C,Uganda,AG1000G-UG,gambiae
AC0098-C,Uganda,AG1000G-UG,gambiae
AC0099-C,Uganda,AG1000G-UG,gambiae
AC0100-C,Uganda,AG1000G-UG,gambiae
AC0101-C,Uganda,AG1000G-UG,gambiae
AC0102-Cx,Uganda,AG1000G-UG,gambiae
AC0103-Cx,Uganda,AG1000G-UG,gambiae
AC0104-Cx,Uganda,AG1000G-UG,gambiae
AC0105-C,Uganda,AG1000G-UG,gambiae
AC0106-C,Uganda,AG1000G-UG,gambiae
AC0107-C,Uganda,AG1000G-UG,gambiae
AC0108-C,Uganda,AG1000G-UG,gambiae
AC0109-C,Uganda,AG1000G-UG,gambiae
AC0110-Cx,Uganda,AG1000G-UG,gambiae
AC0111-Cx,Uganda,AG1000G-UG,gambiae
AC0112-C,Uganda,AG1000G-UG,gambiae
AC0113-Cx,Uganda,AG1000G-UG,gambiae
AC0114-C,Uganda,AG1000G-UG,gambiae
AC0115-C,Uganda,AG1000G-UG,gambiae
AC0116-C,Uganda,AG1000G-UG,gambiae
AC0117-Cx,Uganda,AG1000G-UG,gambiae
AC0118-C,Uganda,AG1000G-UG,gambiae
AC0119-C,Uganda,AG1000G-UG,gambiae
AC0120-C,Uganda,AG1000G-UG,gambiae
AC0121-C,Uganda,AG1000G-UG,gambiae
AC0122-C,Uganda,AG1000G-UG,gambiae
AC0123-C,Uganda,AG1000G-UG,gambiae
AC0124-C,Uganda,AG1000G-UG,gambiae
AC0125-C,Uganda,AG1000G-UG,gambiae
AC0126-Cx,Uganda,AG1000G-UG,gambiae
AC0127-C,Uganda,AG1000G-UG,gambiae
AC0128-Cx,Uganda,AG1000G-UG,gambiae
AC0129-C,Uganda,AG1000G-UG,gambiae
AC0130-C,Uganda,AG1000G-UG,gambiae
AC0131-C,Uganda,AG1000G-UG,gambiae
AC0132-C,Uganda,AG1000G-UG,gambiae
AC0133-C,Uganda,AG1000G-UG,gambiae
AC0134-Cx,Uganda,AG1000G-UG,gambiae
AC0135-C,Uganda,AG1000G-UG,gambiae
AC0136-C,Uganda,AG1000G-UG,gambiae
AC0137-C,Uganda,AG1000G-UG,gambiae
AC0138-Cx,Uganda,AG1000G-UG,gambiae
